Number,TimeStamp,Acc.Voltage,Ñrankshaft rotation speed,Additional generator power,Consumption power,Grid voltage,Fuel,Acc.voltage,Fuel2,Grid2,Acc2,N,
984.0000000,9840.0000000,11.3710670,158.7730200,1100.0000000,723.8469600,12.3956160,15.5117270,11.3710670,15.5491905,12.4255536,11.3682807,1.0024152,
985.0000000,9850.0000000,11.3793150,255.2342800,1100.0000000,701.4394800,12.4154360,15.4794470,11.3793150,15.4457574,12.3884149,11.3765564,0.9978236,
986.0000000,9860.0000000,11.3874810,316.8905600,1100.0000000,784.8439800,12.3471100,15.4331120,11.3874810,15.4862235,12.3896013,11.3847499,1.0034414,
987.0000000,9870.0000000,11.3955650,339.7812000,1100.0000000,832.4661700,12.3075470,15.3807190,11.3955650,15.5421030,12.4366854,11.3928612,1.0104926,
988.0000000,9880.0000000,11.4035700,264.5555500,1100.0000000,860.5926200,12.2830650,15.3317090,11.4035700,15.5106788,12.4264474,11.4008928,1.0116732,
989.0000000,9890.0000000,11.4114940,215.2790100,1100.0000000,843.3667200,12.2961690,15.2938700,11.4114940,15.2226885,12.2389396,11.4088437,0.9953458,
990.0000000,9900.0000000,11.4193400,196.9790200,1100.0000000,796.6258900,12.3348120,15.2608740,11.4193400,15.3284161,12.3894039,11.4167159,1.0044258,
991.0000000,9910.0000000,11.4271080,354.9890000,1100.0000000,751.5963000,12.3732540,15.2186020,11.4271080,15.0854080,12.2649626,11.4245100,0.9912479,
992.0000000,9920.0000000,11.4347980,263.5099500,1100.0000000,762.3714200,12.3655750,15.1682550,11.4347980,15.1062826,12.3150534,11.4322260,0.9959143,
993.0000000,9930.0000000,11.4424120,284.9934400,1100.0000000,807.2980900,12.3286220,15.1242400,11.4424120,14.8263903,12.0858279,11.4398655,0.9803065,
994.0000000,9940.0000000,11.4499500,213.9584600,1100.0000000,845.0704100,12.2963720,15.0834210,11.4499500,15.1243588,12.3297455,11.4474289,1.0027141,
995.0000000,9950.0000000,11.4574130,289.5930800,1100.0000000,840.9606800,12.2984740,15.0418700,11.4574130,15.0469914,12.3026614,11.4549170,1.0003405,
996.0000000,9960.0000000,11.4648020,259.7560000,1100.0000000,819.6216900,12.3156010,14.9984300,11.4648020,14.8156544,12.1655192,11.4623307,0.9878137,
997.0000000,9970.0000000,11.4721170,337.0165200,1100.0000000,778.1164700,12.3508030,14.9519810,11.4721170,15.1027784,12.4753664,11.4696704,1.0100854,
998.0000000,9980.0000000,11.4793600,388.2327100,1100.0000000,775.4780200,12.3543210,14.8939510,11.4793600,15.0026328,12.4444710,11.4769376,1.0072970,
999.0000000,9990.0000000,11.4865300,407.2557500,1100.0000000,814.1330800,12.3229190,14.8308860,11.4865300,15.0988929,12.5456048,11.4841319,1.0180709,
1000.0000000,10000.0000000,11.4936300,309.3164900,1100.0000000,858.5423500,12.2854690,14.7730110,11.4936300,14.7845294,12.2950479,11.4912555,1.0007797,
1001.0000000,10010.0000000,11.5006580,246.1856600,1100.0000000,855.4440800,12.2867620,14.7295000,11.5006580,14.5744826,12.1574527,11.4983074,0.9894757,
1002.0000000,10020.0000000,11.5076170,222.7451400,1100.0000000,821.1204000,12.3144140,14.6921920,11.5076170,14.7844871,12.3917721,11.5052896,1.0062819,
1003.0000000,10030.0000000,11.5145060,93.9740970,1100.0000000,774.6968800,12.3533620,14.6643080,11.5145060,14.9186192,12.5675963,11.5122019,1.0173422,
1004.0000000,10040.0000000,11.5213270,75.0001170,1100.0000000,758.8545100,12.3677980,14.6510900,11.5213270,14.6214824,12.3428046,11.5190457,0.9979792,
1005.0000000,10050.0000000,11.5280800,75.0000000,1100.0000000,788.1587100,12.3444490,14.6381170,11.5280800,14.8053017,12.4854373,11.5258214,1.0114212,
1006.0000000,10060.0000000,11.5347650,120.7102600,1100.0000000,786.0235000,12.3461520,14.6248260,11.5347650,14.5306583,12.2666564,11.5325291,0.9935611,
1007.0000000,10070.0000000,11.5413850,224.8678700,1100.0000000,808.0550700,12.3266390,14.5943300,11.5413850,14.5653297,12.3021448,11.5391710,0.9980129,
1008.0000000,10080.0000000,11.5479380,255.4458900,1100.0000000,784.3563200,12.3452180,14.5554600,11.5479380,14.8891999,12.6282796,11.5457463,1.0229288,
1009.0000000,10090.0000000,11.5544260,221.4137400,1100.0000000,736.7135000,12.3848090,14.5166450,11.5544260,14.6039654,12.4593060,11.5522561,1.0060152,
1010.0000000,10100.0000000,11.5608500,197.1994200,1100.0000000,708.9292100,12.4090120,14.4832240,11.5608500,14.2925430,12.2456394,11.5587015,0.9868344,
1011.0000000,10110.0000000,11.5672090,188.1982700,1100.0000000,788.7934100,12.3437060,14.4521850,11.5672090,14.4453056,12.3378303,11.5650821,0.9995240,
1012.0000000,10120.0000000,11.5735060,77.6079470,1100.0000000,835.6196800,12.3049800,14.4287320,11.5735060,14.5776052,12.4319407,11.5714000,1.0103178,
1013.0000000,10130.0000000,11.5797390,75.0000160,1100.0000000,868.5983200,12.2765720,14.4157250,11.5797390,14.4390023,12.2963951,11.5776543,1.0016147,
1014.0000000,10140.0000000,11.5859110,75.0000000,1100.0000000,857.4117600,12.2845970,14.4027520,11.5859110,14.6881338,12.5280089,11.5838468,1.0198144,
1015.0000000,10150.0000000,11.5920210,75.0000000,1100.0000000,812.3448600,12.3216770,14.3897790,11.5920210,14.3291770,12.2697848,11.5899775,0.9957885,
1016.0000000,10160.0000000,11.5980710,206.8096700,1100.0000000,732.6999600,12.3888300,14.3623560,11.5980710,14.5011564,12.5085579,11.5960476,1.0096642,
1017.0000000,10170.0000000,11.6040600,235.0372200,1100.0000000,737.2283000,12.3863790,14.3264870,11.6040600,14.4814287,12.5203384,11.6020569,1.0108151,
1018.0000000,10180.0000000,11.6099900,248.7840200,1100.0000000,779.6366500,12.3516840,14.2876350,11.6099900,14.2456348,12.3153748,11.6080067,0.9970604,
1019.0000000,10190.0000000,11.6158600,254.7091700,1100.0000000,820.9330500,12.3166460,14.2472870,11.6158600,14.2770540,12.3423793,11.6138967,1.0020893,
1020.0000000,10200.0000000,11.6216730,256.8958200,1100.0000000,823.1497900,12.3134780,14.2063600,11.6216730,14.2948203,12.3901517,11.6197289,1.0062268,
1021.0000000,10210.0000000,11.6274270,206.5149900,1100.0000000,745.0358100,12.3777700,14.1686560,11.6274270,14.4329627,12.6086689,11.6255025,1.0186543,
1022.0000000,10220.0000000,11.6331240,174.7620200,1100.0000000,700.7807100,12.4151040,14.1382140,11.6331240,14.3814136,12.6286634,11.6312186,1.0172016,
1023.0000000,10230.0000000,11.6387650,162.9754100,1100.0000000,691.8613500,12.4238290,14.1108910,11.6387650,14.1177593,12.4298761,11.6368784,1.0004867,
1024.0000000,10240.0000000,11.6443490,298.5999700,1100.0000000,726.4763700,12.3959260,14.0753190,11.6443490,14.3352666,12.6248580,11.6424814,1.0184683,
1025.0000000,10250.0000000,11.6498780,384.6392400,1100.0000000,772.8008800,12.3570490,14.0201030,11.6498780,13.9609302,12.3048952,11.6480288,0.9957794,
1026.0000000,10260.0000000,11.6553520,267.9570400,1100.0000000,811.2550600,12.3237660,13.9587290,11.6553520,14.0155210,12.3739061,11.6535212,1.0040686,
1027.0000000,10270.0000000,11.6607710,253.1745900,1100.0000000,781.6198700,12.3473970,13.9189410,11.6607710,14.0975675,12.5058554,11.6589586,1.0128333,
1028.0000000,10280.0000000,11.6661370,148.7678700,1100.0000000,734.1513500,12.3870420,13.8877680,11.6661370,14.0771868,12.5559920,11.6643424,1.0136393,
1029.0000000,10290.0000000,11.6714490,109.7864100,1100.0000000,712.4928900,12.4062500,13.8669040,11.6714490,13.8987417,12.4347341,11.6696723,1.0022960,
1030.0000000,10300.0000000,11.6767080,75.0002840,1100.0000000,736.5571800,12.3873610,13.8533570,11.6767080,13.8937039,12.4234383,11.6749491,1.0029124,
1031.0000000,10310.0000000,11.6819150,75.0000000,1100.0000000,789.2232800,12.3435730,13.8403840,11.6819150,13.8867380,12.3849139,11.6801735,1.0033492,
1032.0000000,10320.0000000,11.6870700,75.0000000,1100.0000000,816.6634700,12.3196480,13.8274110,11.6870700,13.8786360,12.3652874,11.6853459,1.0037046,
1033.0000000,10330.0000000,11.6921730,106.7012200,1100.0000000,798.6527800,12.3334150,13.8143040,11.6921730,13.8132424,12.3324672,11.6904662,0.9999232,
1034.0000000,10340.0000000,11.6972260,187.1470600,1100.0000000,751.7503900,12.3722150,13.7874550,11.6972260,13.5278811,12.1392855,11.6955361,0.9811732,
1035.0000000,10350.0000000,11.7022290,204.3536900,1100.0000000,719.0781300,12.4003760,13.7556130,11.7022290,13.4345723,12.1109651,11.7005558,0.9766611,
1036.0000000,10360.0000000,11.7071820,242.6795100,1100.0000000,804.6365300,12.3303740,13.7199420,11.7071820,13.7924871,12.3955716,11.7055254,1.0052876,
1037.0000000,10370.0000000,11.7120860,265.0416500,1100.0000000,849.8434900,12.2931650,13.6790660,11.7120860,13.6923223,12.3050782,11.7104459,1.0009691,
1038.0000000,10380.0000000,11.7169400,273.3340700,1100.0000000,887.0941000,12.2613300,13.6359930,11.7169400,13.8211492,12.4278204,11.7153165,1.0135785,
1039.0000000,10390.0000000,11.7217470,203.7455300,1100.0000000,882.1436900,12.2641340,13.5969900,11.7217470,13.4261818,12.1100694,11.7201394,0.9874378,
1040.0000000,10400.0000000,11.7265060,159.3857600,1100.0000000,839.5436400,12.2989990,13.5681040,11.7265060,13.7497666,12.4636697,11.7249143,1.0133889,
1041.0000000,10410.0000000,11.7312170,142.9172000,1100.0000000,750.7368500,12.3736390,13.5435770,11.7312170,13.6284601,12.4511896,11.7296413,1.0062674,
1042.0000000,10420.0000000,11.7358820,156.1586900,1100.0000000,748.9398300,12.3764580,13.5193620,11.7358820,13.5965958,12.4471626,11.7343218,1.0057128,
1043.0000000,10430.0000000,11.7405000,166.0145400,1100.0000000,788.0837000,12.3446310,13.4929700,11.7405000,13.5004854,12.3515067,11.7389555,1.0005570,
1044.0000000,10440.0000000,11.7450720,169.6800300,1100.0000000,832.1776000,12.3074220,13.4656100,11.7450720,13.5740057,12.4064945,11.7435429,1.0080498,
1045.0000000,10450.0000000,11.7495980,85.1289810,1100.0000000,840.6818100,12.2990400,13.4425030,11.7495980,13.3283596,12.1946060,11.7480842,0.9915088,
1046.0000000,10460.0000000,11.7540800,75.0000620,1100.0000000,837.9710700,12.3003650,13.4294000,11.7540800,13.4422756,12.3121581,11.7525811,1.0009588,
1047.0000000,10470.0000000,11.7585170,75.0000000,1100.0000000,791.7506600,12.3391660,13.4164260,11.7585170,13.4752553,12.3932717,11.7570330,1.0043849,
1048.0000000,10480.0000000,11.7629100,293.3008500,1100.0000000,776.7073200,12.3529450,13.3914890,11.7629100,13.3725765,12.3354992,11.7614408,0.9985877,
1049.0000000,10490.0000000,11.7672590,260.0342000,1100.0000000,806.6732800,12.3290310,13.3395760,11.7672590,13.2901363,12.2833366,11.7658044,0.9962938,
1050.0000000,10500.0000000,11.7715650,291.3135300,1100.0000000,854.0979800,12.2894110,13.2952980,11.7715650,13.5083287,12.4863243,11.7701249,1.0160230,
1051.0000000,10510.0000000,11.7758280,300.1881500,1100.0000000,780.6196600,12.3494760,13.2480410,11.7758280,13.3233446,12.4196721,11.7744022,1.0056841,
1052.0000000,10520.0000000,11.7800480,302.6127900,1100.0000000,756.1874200,12.3686780,13.2000670,11.7800480,13.4298708,12.5840079,11.7786366,1.0174093,
1053.0000000,10530.0000000,11.7842270,303.4980600,1100.0000000,708.5091000,12.4083220,13.1518570,11.7842270,13.0531238,12.3151707,11.7828294,0.9924928,
1054.0000000,10540.0000000,11.7883640,258.2283200,1100.0000000,681.4156100,12.4319650,13.1095020,11.7883640,13.0408831,12.3668926,11.7869803,0.9947657,
1055.0000000,10550.0000000,11.7924600,79.3084770,1100.0000000,699.8165900,12.4178690,13.0829370,11.7924600,13.4268386,12.7442884,11.7910901,1.0262863,
1056.0000000,10560.0000000,11.7965150,75.0000260,1100.0000000,758.8185500,12.3689740,13.0699080,11.7965150,13.0522708,12.3522826,11.7951588,0.9986505,
1057.0000000,10570.0000000,11.8005300,276.4542400,1100.0000000,791.1824000,12.3410620,13.0469630,11.8005300,13.0180823,12.3137439,11.7991872,0.9977864,
1058.0000000,10580.0000000,11.8045040,257.4946000,1100.0000000,779.1766700,12.3497740,12.9939770,11.8045040,12.9630244,12.3203559,11.8031748,0.9976179,
1059.0000000,10590.0000000,11.8084400,284.0060900,1100.0000000,733.8399200,12.3871010,12.9508010,11.8084400,13.0280738,12.4610104,11.8071237,1.0059666,
1060.0000000,10600.0000000,11.8123360,279.0290200,1100.0000000,696.8545400,12.4187240,12.9096350,11.8123360,12.8472360,12.3586978,11.8110329,0.9951665,
1061.0000000,10610.0000000,11.8161930,150.4673200,1100.0000000,776.2836400,12.3538550,12.8763450,11.8161930,13.1233241,12.5908123,11.8149030,1.0191808,
1062.0000000,10620.0000000,11.8200120,75.9740270,1100.0000000,819.0754300,12.3188180,12.8571670,11.8200120,12.7608439,12.2265281,11.8187347,0.9925082,
1063.0000000,10630.0000000,11.8237930,75.0000060,1100.0000000,859.9426100,12.2841170,12.8441810,11.8237930,12.7762220,12.2191213,11.8225284,0.9947090,
1064.0000000,10640.0000000,11.8275360,152.5011700,1100.0000000,861.3154400,12.2816510,12.8252340,11.8275360,12.9814394,12.4312358,11.8262841,1.0121795,
1065.0000000,10650.0000000,11.8312420,161.0948000,1100.0000000,821.9317600,12.3136880,12.7995150,11.8312420,12.9515671,12.4599687,11.8300025,1.0118795,
1066.0000000,10660.0000000,11.8349110,233.2379600,1100.0000000,739.5233700,12.3828360,12.7683280,11.8349110,12.6627301,12.2804262,11.8336839,0.9917297,
1067.0000000,10670.0000000,11.8385440,277.5968600,1100.0000000,731.4332400,12.3908760,12.7269390,11.8385440,12.8208111,12.4822694,11.8373290,1.0073759,
1068.0000000,10680.0000000,11.8421410,294.0576000,1100.0000000,766.6239100,12.3624760,12.6811940,11.8421410,12.8475723,12.5246727,11.8409380,1.0131201,
1069.0000000,10690.0000000,11.8457010,229.5040600,1100.0000000,812.7395100,12.3237500,12.6385830,11.8457010,12.6707655,12.3551308,11.8445102,1.0025464,
1070.0000000,10700.0000000,11.8492270,187.5207000,1100.0000000,827.3815600,12.3103030,12.6055050,11.8492270,12.5043915,12.2115574,11.8480478,0.9919786,
1071.0000000,10710.0000000,11.8527170,171.9305600,1100.0000000,830.1410600,12.3069530,12.5765530,11.8527170,12.5492528,12.2802380,11.8515497,0.9978293,
1072.0000000,10720.0000000,11.8561730,299.7120400,1100.0000000,782.7653900,12.3465430,12.5401570,11.8561730,12.4453631,12.2532127,11.8550172,0.9924408,
1073.0000000,10730.0000000,11.8595940,381.2019100,1100.0000000,761.8627400,12.3651320,12.4851760,11.8595940,12.6692083,12.5473949,11.8584498,1.0147401,
1074.0000000,10740.0000000,11.8629810,411.4551700,1100.0000000,786.6524100,12.3456280,12.4221880,11.8629810,12.5767929,12.4992801,11.8618482,1.0124459,
1075.0000000,10750.0000000,11.8663340,413.2321800,1100.0000000,834.3428800,12.3059630,12.3568740,11.8663340,12.5365494,12.4848981,11.8652125,1.0145405,
1076.0000000,10760.0000000,11.8696540,411.4700900,1100.0000000,819.1335000,12.3175650,12.2918140,11.8696540,12.2508668,12.2765320,11.8685436,0.9966687,
1077.0000000,10770.0000000,11.8729410,410.8026000,1100.0000000,800.3417700,12.3319910,12.2269300,11.8729410,12.1844364,12.2891323,11.8718417,0.9965246,
1078.0000000,10780.0000000,11.8761960,204.7127700,1100.0000000,753.2925100,12.3709370,12.1759350,11.8761960,12.2526874,12.4489187,11.8751074,1.0063036,
1079.0000000,10790.0000000,11.8794170,75.2268470,1100.0000000,721.2406900,12.3985980,12.1552780,11.8794170,12.0396383,12.2806435,11.8783396,0.9904865,
1080.0000000,10800.0000000,11.8826070,75.0000010,1100.0000000,733.6546100,12.3895420,12.1423010,11.8826070,11.9952185,12.2394646,11.8815402,0.9878868,
1081.0000000,10810.0000000,11.8857650,260.7682000,1100.0000000,751.9454600,12.3747420,12.1205910,11.8857650,12.3024543,12.5604187,11.8847088,1.0150045,
1082.0000000,10820.0000000,11.8888920,344.1965900,1100.0000000,788.6614600,12.3433350,12.0656610,11.8888920,12.0664872,12.3441802,11.8878462,1.0000685,
1083.0000000,10830.0000000,11.8919880,270.0342000,1100.0000000,782.8719200,12.3468400,12.0232770,11.8919880,11.9647986,12.2867879,11.8909525,0.9951362,
1084.0000000,10840.0000000,11.8950520,299.9824800,1100.0000000,739.8984700,12.3820370,11.9778980,11.8950520,12.0470965,12.4535703,11.8940271,1.0057772,
1085.0000000,10850.0000000,11.8980870,315.6664600,1100.0000000,699.2507200,12.4165650,11.9287680,11.8980870,11.9882616,12.4784914,11.8970720,1.0049874,
1086.0000000,10860.0000000,11.9010910,321.4734600,1100.0000000,700.2401500,12.4170630,11.8781000,11.9010910,11.8959346,12.4357069,11.9000863,1.0015015,
1087.0000000,10870.0000000,11.9040650,392.9303400,1100.0000000,739.8606500,12.3848200,11.8222090,11.9040650,11.6967207,12.2533598,11.9030703,0.9893854,
1088.0000000,10880.0000000,11.9070100,260.5492800,1100.0000000,783.6253600,12.3478630,11.7705450,11.9070100,11.7448956,12.3209556,11.9060251,0.9978209,
1089.0000000,10890.0000000,11.9099250,270.2220000,1100.0000000,791.2973000,12.3401710,11.7280480,11.9099250,11.7580328,12.3717208,11.9089500,1.0025567,
1090.0000000,10900.0000000,11.9128110,243.9350900,1100.0000000,755.8229200,12.3688150,11.6866050,11.9128110,11.4803560,12.1505262,11.9118458,0.9823517,
1091.0000000,10910.0000000,11.9156690,226.5474500,1100.0000000,820.5014800,12.3152260,11.6490950,11.9156690,11.7674340,12.4403320,11.9147132,1.0101586,
1092.0000000,10920.0000000,11.9184980,220.0894000,1100.0000000,806.2668900,12.3283360,11.6132940,11.9184980,11.7340015,12.4564756,11.9175518,1.0103939,
1093.0000000,10930.0000000,11.9212990,257.5726600,1100.0000000,836.8852200,12.3038640,11.5754480,11.9212990,11.5187792,12.2436292,11.9203622,0.9951044,
1094.0000000,10940.0000000,11.9240720,281.6559100,1100.0000000,884.2111400,12.2643030,11.5321170,11.9240720,11.4063101,12.1305085,11.9231445,0.9890907,
1095.0000000,10950.0000000,11.9268180,290.5976800,1100.0000000,904.7334200,12.2460250,11.4864210,11.9268180,11.4721374,12.2307968,11.9258996,0.9987565,
1096.0000000,10960.0000000,11.9295360,277.1554000,1100.0000000,810.3055100,12.3235660,11.4409740,11.9295360,11.3751085,12.2526194,11.9286269,0.9942430,
1097.0000000,10970.0000000,11.9322270,267.8890600,1100.0000000,762.6034800,12.3632540,11.3976060,11.9322270,11.4840739,12.4570478,11.9313270,1.0075865,
1098.0000000,10980.0000000,11.9348910,264.4457200,1100.0000000,736.2092900,12.3863270,11.3551490,11.9348910,11.3623773,12.3942117,11.9340000,1.0006366,
1099.0000000,10990.0000000,11.9375290,219.6389900,1100.0000000,755.3865000,12.3715760,11.3159520,11.9375290,11.2622347,12.3128477,11.9366467,0.9952530,
1100.0000000,11000.0000000,11.9401410,191.9111300,1100.0000000,802.5036700,12.3325630,11.2831220,11.9401410,11.4079725,12.4690258,11.9392674,1.0110652,
1101.0000000,11010.0000000,11.9427260,304.8097900,1100.0000000,822.1845800,12.3152030,11.2391750,11.9427260,11.1460623,12.2131758,11.9418614,0.9917153,
1102.0000000,11020.0000000,11.9452860,366.3723800,1100.0000000,809.3629000,12.3246010,11.1867150,11.9452860,11.1812993,12.3186344,11.9444298,0.9995159,
1103.0000000,11030.0000000,11.9478210,406.5544800,1100.0000000,763.7705100,12.3621630,11.1251380,11.9478210,11.1142130,12.3500232,11.9469732,0.9990180,
1104.0000000,11040.0000000,11.9503300,253.5142600,1100.0000000,727.3242900,12.3933550,11.0667720,11.9503300,11.1588520,12.4964728,11.9494908,1.0083204,
1105.0000000,11050.0000000,11.9528140,223.3442200,1100.0000000,733.5327300,12.3894990,11.0283550,11.9528140,10.8925883,12.2369756,11.9519832,0.9876893,
1106.0000000,11060.0000000,11.9552740,205.1018900,1100.0000000,827.7777500,12.3115670,10.9941020,11.9552740,10.9812097,12.2971298,11.9544513,0.9988273,
1107.0000000,11070.0000000,11.9577090,198.3270000,1100.0000000,868.2052100,12.2772110,10.9616420,11.9577090,10.7847937,12.0791381,11.9568946,0.9838666,
1108.0000000,11080.0000000,11.9601200,200.0003400,1100.0000000,868.7337200,12.2754470,10.9295640,11.9601200,10.8677768,12.2060512,11.9593136,0.9943468,
1109.0000000,11090.0000000,11.9625070,201.6918500,1100.0000000,828.8796900,12.3078950,10.8971320,11.9625070,10.7743872,12.1692594,11.9617087,0.9887360,
1110.0000000,11100.0000000,11.9648700,202.3227000,1100.0000000,785.2847200,12.3447210,10.8645340,11.9648700,10.8745362,12.3560859,11.9640797,1.0009206,
1111.0000000,11110.0000000,11.9672090,273.3393500,1100.0000000,714.2232200,12.4052390,10.8271200,11.9672090,10.8442532,12.4248694,11.9664267,1.0015824,
1112.0000000,11120.0000000,11.9695260,317.7454100,1100.0000000,749.9756300,12.3763560,10.7795340,11.9695260,10.7181261,12.3058514,11.9687512,0.9943033,
1113.0000000,11130.0000000,11.9718190,334.2271700,1100.0000000,795.8678600,12.3377940,10.7275850,11.9718190,10.5338873,12.1150223,11.9710520,0.9819440,
1114.0000000,11140.0000000,11.9740890,233.8763800,1100.0000000,809.7039200,12.3250100,10.6811730,11.9740890,10.6454696,12.2838118,11.9733298,0.9966574,
1115.0000000,11150.0000000,11.9763370,284.0251300,1100.0000000,778.7629900,12.3497580,10.6420440,11.9763370,10.6678428,12.3796967,11.9755852,1.0024242,
1116.0000000,11160.0000000,11.9785630,244.3081100,1100.0000000,766.5216300,12.3600940,10.6003330,11.9785630,10.6818392,12.4551310,11.9778185,1.0076890,
1117.0000000,11170.0000000,11.9807660,207.9824800,1100.0000000,746.3829300,12.3780570,10.5639840,11.9807660,10.5510306,12.3628792,11.9800291,0.9987738,
1118.0000000,11180.0000000,11.9829470,204.5845400,1100.0000000,771.8902000,12.3579430,10.5321560,11.9829470,10.3973043,12.1997143,11.9822175,0.9871962,
1119.0000000,11190.0000000,11.9851070,314.9318400,1100.0000000,819.5937700,12.3182430,10.4829160,11.9851070,10.3421064,12.1527808,11.9843846,0.9865677,
1120.0000000,11200.0000000,11.9872450,326.7469800,1100.0000000,845.6351900,12.2954570,10.4325810,11.9872450,10.3527911,12.2014195,11.9865299,0.9923519,
1121.0000000,11210.0000000,11.9893620,325.6747800,1100.0000000,825.8771100,12.3106960,10.3730970,11.9893620,10.2997128,12.2236043,11.9886540,0.9929255,
1122.0000000,11220.0000000,11.9914580,269.1032400,1100.0000000,778.6957100,12.3497750,10.3304570,11.9914580,10.2090860,12.2046793,11.9907570,0.9882511,
1123.0000000,11230.0000000,11.9935330,204.9382400,1100.0000000,747.2743800,12.3769260,10.2916430,11.9935330,10.2792205,12.3619864,11.9928390,0.9987929,
1124.0000000,11240.0000000,11.9955880,273.2977500,1100.0000000,760.5017200,12.3671880,10.2496010,11.9955880,10.0802732,12.1628768,11.9949007,0.9834796,
1125.0000000,11250.0000000,11.9976210,247.0725800,1100.0000000,806.2165800,12.3295130,10.2083560,11.9976210,10.0863873,12.1822008,11.9969409,0.9880521,
1126.0000000,11260.0000000,11.9996350,320.4438800,1100.0000000,886.1768700,12.2620500,10.1640960,11.9996350,10.3459742,12.4814693,11.9989615,1.0178942,
1127.0000000,11270.0000000,12.0016290,368.8772100,1100.0000000,879.5520000,12.2662530,10.1088750,12.0016290,10.1137573,12.2721772,12.0009621,1.0004830,
1128.0000000,11280.0000000,12.0036030,386.8657200,1100.0000000,836.2186400,12.3017710,10.0488930,12.0036030,10.1208564,12.3898680,12.0029428,1.0071613,
1129.0000000,11290.0000000,12.0055570,416.1167600,1100.0000000,796.0192700,12.3359460,9.9856342,12.0055570,10.0567215,12.4237651,12.0049034,1.0071190,
1130.0000000,11300.0000000,12.0074920,257.8319100,1100.0000000,795.9130000,12.3373580,9.9422447,12.0074920,9.9218827,12.3120907,12.0068449,0.9979520,
1131.0000000,11310.0000000,12.0094070,261.4981700,1100.0000000,746.2572800,12.3794910,9.9007020,12.0094070,9.8844936,12.3592245,12.0087665,0.9983629,
1132.0000000,11320.0000000,12.0113040,244.9258600,1100.0000000,789.6750200,12.3428030,9.8600048,12.0113040,9.6820973,12.1200976,12.0106696,0.9819567,
1133.0000000,11330.0000000,12.0131810,234.2008600,1100.0000000,796.5122800,12.3358020,9.8217455,12.0131810,9.6858897,12.1651714,12.0125532,0.9861679,
1134.0000000,11340.0000000,12.0150400,230.2184700,1100.0000000,760.4788500,12.3649290,9.7845402,12.0150400,9.7166677,12.2791571,12.0144183,0.9930633,
1135.0000000,11350.0000000,12.0168800,218.1629200,1100.0000000,714.7037000,12.4034050,9.7484351,12.0168800,9.6462943,12.2734463,12.0162646,0.9895223,
1136.0000000,11360.0000000,12.0187020,210.9929300,1100.0000000,773.9264200,12.3553120,9.7139915,12.0187020,9.5425222,12.1372187,12.0180926,0.9823482,
1137.0000000,11370.0000000,12.0205060,208.3334400,1100.0000000,805.1908200,12.3302850,9.6802519,12.0205060,9.7018007,12.3577330,12.0199027,1.0022261,
1138.0000000,11380.0000000,12.0222920,220.7499700,1100.0000000,852.4031300,12.2907960,9.6458726,12.0222920,9.7729311,12.4526943,12.0216947,1.0131723,
1139.0000000,11390.0000000,12.0240610,228.7771000,1100.0000000,872.1598600,12.2731450,9.6096680,12.0240610,9.6663447,12.3455305,12.0234694,1.0058979,
1140.0000000,11400.0000000,12.0258110,231.7576800,1100.0000000,846.2967700,12.2935620,9.5726746,12.0258110,9.5813513,12.3047050,12.0252256,1.0009064,
1141.0000000,11410.0000000,12.0275440,281.6746100,1100.0000000,725.8544800,12.3938880,9.5321115,12.0275440,9.2287240,11.9994160,12.0269644,0.9681721,
1142.0000000,11420.0000000,12.0292600,312.6461200,1100.0000000,700.1645600,12.4163890,9.4844412,12.0292600,9.3978184,12.3029883,12.0286861,0.9908669,
1143.0000000,11430.0000000,12.0309590,324.1403800,1100.0000000,720.1119800,12.4009870,9.4337282,12.0309590,9.2716520,12.1879318,12.0303908,0.9828195,
1144.0000000,11440.0000000,12.0326410,263.7546100,1100.0000000,767.3538900,12.3618460,9.3862323,12.0326410,9.4960256,12.5064459,12.0320784,1.0116973,
1145.0000000,11450.0000000,12.0343060,224.8527500,1100.0000000,798.4562800,12.3349530,9.3475884,12.0343060,9.1365052,12.0564105,12.0337491,0.9774184,
1146.0000000,11460.0000000,12.0359550,210.4085700,1100.0000000,783.6224100,12.3460330,9.3127674,12.0359550,9.3841967,12.4407276,12.0354035,1.0076700,
1147.0000000,11470.0000000,12.0375870,248.6178500,1100.0000000,737.7886000,12.3838190,9.2764339,12.0375870,9.3809370,12.5233282,12.0370411,1.0112654,
1148.0000000,11480.0000000,12.0392030,273.9145300,1100.0000000,701.8929500,12.4145700,9.2343785,12.0392030,9.2606189,12.4498473,12.0386625,1.0028416,
1149.0000000,11490.0000000,12.0408030,283.3102500,1100.0000000,708.9377000,12.4100150,9.1898366,12.0408030,9.1139060,12.3074778,12.0402679,0.9917375,
1150.0000000,11500.0000000,12.0423870,243.7462000,1100.0000000,752.4459400,12.3743420,9.1472664,12.0423870,9.0680936,12.2672377,12.0418572,0.9913446,
1151.0000000,11510.0000000,12.0439560,218.0809500,1100.0000000,889.9349000,12.2590840,9.1105274,12.0439560,9.1660543,12.3338008,12.0434313,1.0060948,
1152.0000000,11520.0000000,12.0455080,208.5506900,1100.0000000,889.6233400,12.2580180,9.0763107,12.0455080,9.1498151,12.3572894,12.0449888,1.0080985,
